wall,+0.653588,+0.87037,+6.33639,+0,+0.981481
wall,+0.653613,+0,+0,+0,+1
wall,+0.662303,+0,+0,+0,+1
wall,+0.662327,+0,+0,+0,+1
wall,+0.671017,+0,+0,+0,+1
wall,+0.671042,+0,+0,+0,+1
wall,+0.679732,+0,+0,+0,+1
wall,+0.679756,+0,+0,+0,+1
wall,+0.688446,+0,+0,+0,+1
wall,+0.688471,+0,+0,+0,+1
wall,+0.697161,+0,+0,+0,+1
wall,+0.697185,+0,+0,+0,+1
wall,+0.705875,+0,+0,+0,+1
wall,+0.7059,+0,+0,+0,+1
wall,+0.71459,+0,+0,+0,+1
wall,+0.714614,+0,+0,+0,+1
wall,+0.723304,+0,+0,+0,+1
wall,+0.723329,+0,+0,+0,+1
wall,+0.732019,+0,+0,+0,+1
wall,+0.732043,+0,+0,+0,+1
wall,+0.740733,+0,+0,+0,+1
wall,+0.740758,+0,+0,+0,+1
wall,+0.749448,+0,+0,+0,+1
wall,+0.749472,+0,+0,+0,+1
wall,+0.758162,+0,+0,+0,+1
wall,+0.758187,+0,+0,+0,+1
wall,+0.766877,+0,+0,+0,+1
wall,+0.766901,+0,+0,+0,+1
wall,+0.775591,+0,+0,+0,+1
wall,+0.775616,+0,+0,+0,+1
wall,+0.784306,+0,+0,+0,+1
wall,+0.78433,+0,+0,+0,+1
wall,+0.79302,+0,+0,+0,+1
wall,+0.793045,+0,+0,+0,+1
wall,+0.801735,+0,+0,+0,+1
wall,+0.801759,+0,+0,+0,+1
wall,+0.810449,+0,+0,+0,+1
wall,+0.810474,+0,+0,+0,+1
wall,+0.819164,+0,+0,+0,+1
wall,+0.819188,+0,+0,+0,+1
wall,+0.827878,+0,+0,+0,+1
wall,+0.827903,+0,+0,+0,+1
wall,+0.836593,+0,+0,+0,+1
wall,+0.836617,+0,+0,+0,+1
wall,+0.845307,+0,+0,+0,+1
wall,+0.845332,+0,+0,+0,+1
wall,+0.854022,+0,+0,+0,+1
wall,+0.854046,+0,+0,+0,+1
wall,+0.862736,+0,+0,+0,+1
wall,+0.862761,+0,+0,+0,+1
wall,+0.871451,+0,+0,+0,+1
wall,+0.871475,+0,+0,+0,+1
wall,+0.880165,+0,+0,+0,+1
wall,+0.88019,+0,+0,+0,+1
wall,+0.88888,+0,+0,+0,+1
wall,+0.888904,+0,+0,+0,+1
wall,+0.897594,+0,+0,+0,+1
wall,+0.897619,+0,+0,+0,+1
wall,+0.906309,+0,+0,+0,+1
wall,+0.906333,+0,+0,+0,+1
wall,+0.915023,+0,+0,+0,+1
wall,+0.915048,+0,+0,+0,+1
wall,+0.923738,+0,+0,+0,+1
wall,+0.923762,+0,+0,+0,+1
wall,+0.932452,+0,+0,+0,+1
wall,+0.932477,+0,+0,+0,+1
wood,+0,+47,+0,+8.9407e-08,+0
wood,+0.00871444,+47,+0,+8.9407e-08,+0
wood,+0.0174289,+47,+0,+8.9407e-08,+0
wood,+0.0174534,+47,+0,+8.9407e-08,+0
wood,+0.0261436,+47,+0,+8.9407e-08,+0
wood,+0.0261679,+47,+0,+8.9407e-08,+0
wood,+0.034858,+47,+0,+8.9407e-08,+0
wood,+0.0348825,+47,+0,+8.9407e-08,+0
wood,+0.0435724,+47,+0,+0.00040379,+0
wood,+0.043597,+47,+0,+8.9407e-08,+0
wood,+0.0522871,+47,+0,+1.19209e-07,+0
wood,+0.0523114,+47,+0,+0.000334314,+0
wood,+0.0610015,+47,+0,+1.19209e-07,+0
wood,+0.0610261,+47,+0,+1.19209e-07,+0
wood,+0.069716,+47,+0,+1.19209e-07,+0
wood,+0.0697405,+47,+0,+1.19209e-07,+0
wood,+0.0784304,+47,+0,+1.19209e-07,+0
wood,+0.078455,+47,+0,+1.19209e-07,+0
wood,+0.0871451,+47,+0,+1.19209e-07,+0
wood,+0.0871694,+47,+0,+1.19209e-07,+0
wood,+0.0958595,+47,+0,+0.000403802,+0
wood,+0.0958841,+47,+0,+1.19209e-07,+0
wood,+0.104574,+47,+0,+0,+0
wood,+0.104599,+47,+0,+0,+0
wood,+0.113289,+47,+0,+0,+0
wood,+0.113313,+47,+0,+0,+0
wood,+0.122003,+47,+0,+0,+0
wood,+0.122028,+47,+0,+0,+0
wood,+0.130718,+47,+0,+8.9407e-08,+0
wood,+0.130742,+47,+0,+0,+0
wood,+0.139432,+47,+0,+8.9407e-08,+0
wood,+0.139457,+47,+0,+8.9407e-08,+0
wood,+0.148147,+47,+0,+0.00015806,+0
wood,+0.148171,+47,+0,+8.9407e-08,+0
wood,+0.156861,+47,+0,+8.9407e-08,+0
wood,+0.156886,+47,+0,+0.000479693,+0
wood,+0.165576,+47,+0,+8.9407e-08,+0
wood,+0.1656,+47,+0,+8.9407e-08,+0
wood,+0.17429,+47,+0,+1.78814e-07,+0
wood,+0.174314,+47,+0,+0.000499844,+0
wood,+0.183005,+47,+0,+1.78814e-07,+0
wood,+0.183029,+47,+0,+1.78814e-07,+0
wood,+0.191719,+47,+0,+8.9407e-08,+0
wood,+0.191744,+47,+0,+1.78814e-07,+0
wood,+0.200434,+47,+0,+0.000158065,+0
wood,+0.200458,+47,+0,+8.9407e-08,+0
wood,+0.209148,+47,+0,+5.96046e-08,+0
wood,+0.209173,+47,+0,+8.9407e-08,+0
wood,+0.217863,+47,+0,+0.000334314,+0
wood,+0.217887,+47,+0,+5.96046e-08,+0
wood,+0.226577,+47,+0,+1.49012e-07,+0
wood,+0.226602,+47,+0,+0.000491874,+0
wood,+0.235292,+47,+0,+2.98023e-08,+0
wood,+0.235316,+47,+0,+0.000158065,+0
wood,+0.244006,+47,+0,+0.000383755,+0
wood,+0.244031,+47,+0,+2.98023e-08,+0
wood,+0.252721,+47,+0,+8.9407e-08,+0
wood,+0.252745,+47,+0,+8.9407e-08,+0
wood,+0.261435,+47,+0,+1.19209e-07,+0
wood,+0.26146,+47,+0,+0.000486498,+0
wood,+0.27015,+47,+0,+0.000450006,+0
wood,+0.270174,+47,+0,+1.19209e-07,+0
wood,+0.278864,+47,+0,+1.49012e-07,+0
wood,+0.278889,+47,+0,+0.000383766,+0
wood,+0.287579,+47,+0,+8.9407e-08,+0
wood,+0.287603,+47,+0,+0.00040379,+0
wood,+0.296293,+47,+0,+2.98023e-08,+0
wood,+0.296318,+47,+0,+0.000158065,+0
wood,+0.305008,+47,+0,+0.00022057,+0
wood,+0.305032,+47,+0,+2.98023e-08,+0
wood,+0.313722,+47,+0,+0.000499844,+0
wood,+0.313747,+47,+0,+0.000266466,+0
wood,+0.322437,+47,+0,+0.000436645,+0
wood,+0.322461,+47,+0,+0.000498527,+0
wood,+0.331151,+47,+0,+0.000360797,+0
wood,+0.331176,+47,+0,+0.000449992,+0
wood,+0.339866,+47,+0,+0.000383766,+0
wood,+0.33989,+47,+0,+0.00022057,+0
wood,+0.34858,+47,+0,+0.000495867,+0
wood,+0.348605,+47,+0,+1.19209e-07,+0
wood,+0.357295,+47,+0,+0.000450006,+0
wood,+0.357319,+47,+0,+0.00040379,+0
wood,+0.366009,+47,+0,+0.000461532,+0
wood,+0.366034,+47,+0,+0.000334324,+0
wood,+0.374724,+47,+0,+0.000334324,+0
wood,+0.374748,+47,+0,+0.00042132,+0
wood,+0.383438,+47,+0,+0.000383755,+0
wood,+0.383463,+47,+0,+8.9407e-08,+0
wood,+0.392153,+47,+0,+0.000158065,+0
wood,+0.392177,+47,+0,+8.9407e-08,+0
wood,+0.400867,+47,+0,+8.9407e-08,+0
wood,+0.400892,+47,+0,+0.000360807,+0
wood,+0.409582,+47,+0,+0.000421332,+0
wood,+0.409606,+47,+0,+0.000436645,+0
wood,+0.418296,+47,+0,+1.49012e-07,+0
wood,+0.418321,+47,+0,+0,+0
wood,+0.427011,+47,+0,+0.000383755,+0
wood,+0.427035,+47,+0,+0.00015806,+0
wood,+0.435725,+47,+0,+0.00040379,+0
wood,+0.43575,+47,+0,+8.9407e-08,+0
wood,+0.44444,+47,+0,+0.000498512,+0
wood,+0.444464,+47,+0,+0.00015806,+0
wood,+0.453154,+47,+0,+0.000450006,+0
wood,+0.453179,+47,+0,+8.9407e-08,+0
wood,+0.461869,+47,+0,+0.000158065,+0
wood,+0.461893,+47,+0,+0.000486512,+0
wood,+0.470583,+47,+0,+1.78814e-07,+0
wood,+0.470608,+47,+0,+1.19209e-07,+0
wood,+0.479298,+47,+0,+0.000479708,+0
wood,+0.479322,+47,+0,+0.000545129,+0
wood,+0.488013,+47,+0,+1.78814e-07,+0
wood,+0.488037,+47,+0,+8.9407e-08,+0
wood,+0.496727,+47,+0,+0.000334314,+0
wood,+0.496752,+47,+0,+0.000744035,+0
wood,+0.505441,+47,+0,+0.000266466,+0
wood,+0.505466,+47,+0,+1.19209e-07,+0
wood,+0.514156,+47,+0,+0.000515383,+0
wood,+0.51418,+47,+0,+0.000334314,+0
wood,+0.522871,+47,+0,+0.000471398,+0
wood,+0.522895,+47,+0,+0.00015806,+0
wood,+0.531585,+47,+0,+0.000499829,+0
wood,+0.53161,+47,+0,+0.000495867,+0
wood,+0.540299,+47,+0,+0.000499829,+0
wood,+0.540324,+47,+0,+0.00040379,+0
wood,+0.549014,+47,+0,+0.000449992,+0
wood,+0.549038,+47,+0,+0.000498512,+0
wood,+0.557729,+47,+0,+0.000498527,+0
wood,+0.557753,+47,+0,+0.000449992,+0
wood,+0.566443,+47,+0,+0.000548749,+0
wood,+0.566468,+47,+0,+0.000495882,+0
wood,+0.575158,+47,+0,+0.000334324,+0
wood,+0.575182,+47,+0,+0.000471412,+0
wood,+0.583872,+47,+0,+0.000596943,+0
wood,+0.583897,+47,+0,+0.000491888,+0
wood,+0.592587,+47,+0,+0.00056294,+0
wood,+0.592611,+47,+0,+0.000491889,+0
wood,+0.601301,+47,+0,+0.000403802,+0
wood,+0.601326,+47,+0,+0.000360797,+0
wood,+0.610016,+47,+0,+0.000495867,+0
wood,+0.61004,+47,+0,+0.000471398,+0
wood,+0.61873,+47,+0,+0.000514108,+0
wood,+0.618755,+47,+0,+0.00047418,+0
wood,+0.627445,+47,+0,+0.000498527,+0
wood,+0.627469,+47,+0,+0.00044559,+0
wood,+0.636159,+47,+0,+0.000462966,+0
wood,+0.636184,+47,+0,+0.00060569,+0
wood,+0.644874,+47,+0,+0.000495882,+0
wood,+0.644898,+47,+0,+0.000461533,+0
wood,+0.653588,+47,+0,+0.000532937,+0
wood,+0.653613,+47,+0,+0.000449992,+0
wood,+0.662303,+47,+0,+0.000541498,+0
wood,+0.662327,+47,+0,+0.00052923,+0
wood,+0.671017,+47,+0,+0.000536622,+0
wood,+0.671042,+47,+0,+0.00063225,+0
wood,+0.679732,+47,+0,+0.000621761,+0
wood,+0.679756,+47,+0,+0.000548749,+0
wood,+0.688446,+47,+0,+0.000515383,+0
wood,+0.688471,+47,+0,+0.000545131,+0
wood,+0.697161,+47,+0,+0.000744034,+0
wood,+0.697185,+47,+0,+0.000733348,+0
wood,+0.705875,+47,+0,+0.000575632,+0
wood,+0.7059,+47,+0,+0.000771794,+0
wood,+0.71459,+47,+0,+0.000915209,+0
wood,+0.714614,+47,+0,+0.000530459,+0
wood,+0.723304,+47,+0,+0.000486498,+0
wood,+0.723329,+47,+0,+0.000795286,+0
wood,+0.732019,+47,+0,+0.0005415,+0
wood,+0.732043,+47,+0,+0.000514108,+0
wood,+0.740733,+47,+0,+0.00079031,+0
wood,+0.740758,+47,+0,+0.000697512,+0
wood,+0.749448,+47,+0,+0.000590297,+0
wood,+0.749472,+47,+0,+0.000771793,+0
wood,+0.758162,+47,+0,+0.000801872,+0
wood,+0.758187,+47,+0,+0.000569906,+0
wood,+0.766877,+47,+0,+0.00080023,+0
wood,+0.766901,+47,+0,+0.000749317,+0
wood,+0.775591,+47,+0,+0.000711509,+0
wood,+0.775616,+47,+0,+0.000673539,+0
wood,+0.784306,+47,+0,+0.000590307,+0
wood,+0.78433,+47,+0,+0.000495882,+0
wood,+0.79302,+47,+0,+0.000634329,+0
wood,+0.793045,+47,+0,+0.000638448,+0
wood,+0.801735,+47,+0,+0.000822117,+0
wood,+0.801759,+47,+0,+0.000767521,+0
wood,+0.810449,+47,+0,+0.000775182,+0
wood,+0.810474,+47,+0,+0.000814884,+0
wood,+0.819164,+47,+0,+0.000946289,+0
wood,+0.819188,+47,+0,+0.000812462,+0
wood,+0.827878,+47,+0,+0.000777734,+0
wood,+0.827903,+47,+0,+0.00107019,+0
wood,+0.836593,+47,+0,+0.0008356,+0
wood,+0.836617,+47,+0,+0.000668629,+0
wood,+0.845307,+47,+0,+0.000777732,+0
wood,+0.845332,+47,+0,+0.000985766,+0
wood,+0.854022,+47,+0,+0.000845765,+0
wood,+0.854046,+47,+0,+0.000830866,+0
wood,+0.862736,+47,+0,+0.000999673,+0
wood,+0.862761,+47,+0,+0.000920937,+0
wood,+0.871451,+47,+0,+0.00097301,+0
wood,+0.871475,+47,+0,+0.000965551,+0
wood,+0.880165,+47,+0,+0.000955269,+0
wood,+0.88019,+47,+0,+0.00110286,+0
wood,+0.88888,+47,+0,+0.000741379,+0
wood,+0.888904,+47,+0,+0.00103076,+0
wood,+0.897594,+47,+0,+0.000953203,+0
wood,+0.897619,+47,+0,+0.000901457,+0
wood,+0.906309,+47,+0,+0.000981741,+0
wood,+0.906333,+47,+0,+0.00110466,+0
wood,+0.915023,+47,+0,+0.000975021,+0
wood,+0.915048,+47,+0,+0.00117223,+0
wood,+0.923738,+47,+0,+0.0013703,+0
wood,+0.923762,+47,+0,+0.0011444,+0
wood,+0.932452,+47,+0,+0.00109026,+0
wood,+0.932477,+47,+0,+0.00147029,+0
wood,+0.941167,+47,+0,+0.0014667,+0
wood,+0.941191,+47,+0,+0.000959416,+0
wood,+0.949882,+47,+0,+0.00168219,+0
wood,+0.949906,+47,+0,+0.00130745,+0
wood,+0.958596,+47,+0,+0.00401181,+0
wood,+0.95862,+47,+0,+0.000959387,+0
wood,+0.96731,+47,+0,+0.00283492,+0
wood,+0.967335,+47,+0,+0.00114441,+0
wood,+0.976025,+19.2821,+23.1184,+0.00281735,+0.589744
wood,+0.976049,+47,+0,+0.00149861,+0
wood,+0.98474,+0,+0,+0,+1
wood,+0.984764,+0,+0,+0,+1
wood,+0.993454,+0,+0,+0,+1
wood,+0.993479,+0,+0,+0,+1
wood,+1.00217,+0,+0,+0,+1
wood,+1.00219,+0,+0,+0,+1
wood,+1.01088,+0,+0,+0,+1
wood,+1.01091,+0,+0,+0,+1
metal,+0,+47,+0,+0.000848353,+0
metal,+0.00871444,+47,+0,+0.000349928,+0
metal,+0.0174289,+47,+0,+0.000441497,+0
metal,+0.0174534,+47,+0,+0.00069985,+0
metal,+0.0261436,+47,+0,+0.000536856,+0
metal,+0.0261679,+47,+0,+0.000511425,+0
metal,+0.034858,+47,+0,+1.3411e-07,+0
metal,+0.0348825,+47,+0,+0.000417247,+0
metal,+0.0435724,+47,+0,+1.3411e-07,+0
metal,+0.043597,+47,+0,+0.000663185,+0
metal,+0.0522871,+47,+0,+1.3411e-07,+0
metal,+0.0523114,+47,+0,+0.000460875,+0
metal,+0.0610015,+47,+0,+1.3411e-07,+0
metal,+0.0610261,+47,+0,+5.96046e-08,+0
metal,+0.069716,+47,+0,+1.3411e-07,+0
metal,+0.0697405,+47,+0,+0.000417247,+0
metal,+0.0784304,+47,+0,+1.3411e-07,+0
metal,+0.078455,+47,+0,+0.00057143,+0
metal,+0.0871451,+47,+0,+4.47035e-08,+0
metal,+0.0871694,+47,+0,+0.000141392,+0
metal,+0.0958595,+47,+0,+4.47035e-08,+0
metal,+0.0958841,+47,+0,+1.3411e-07,+0
metal,+0.104574,+47,+0,+4.47035e-08,+0
metal,+0.104599,+47,+0,+1.3411e-07,+0
metal,+0.113289,+47,+0,+4.47035e-08,+0
metal,+0.113313,+47,+0,+1.3411e-07,+0
metal,+0.122003,+47,+0,+4.47035e-08,+0
metal,+0.122028,+47,+0,+1.3411e-07,+0
metal,+0.130718,+47,+0,+0.000491495,+0
metal,+0.130742,+47,+0,+1.3411e-07,+0
metal,+0.139432,+47,+0,+7.45058e-08,+0
metal,+0.139457,+47,+0,+0.000417247,+0
metal,+0.148147,+47,+0,+7.45058e-08,+0
metal,+0.148171,+47,+0,+0.000273805,+0
metal,+0.156861,+47,+0,+0.000239742,+0
metal,+0.156886,+47,+0,+4.47035e-08,+0
metal,+0.165576,+47,+0,+0.000273805,+0
metal,+0.1656,+47,+0,+4.47035e-08,+0
metal,+0.17429,+47,+0,+0.000499063,+0
metal,+0.174314,+47,+0,+4.47035e-08,+0
metal,+0.183005,+47,+0,+4.47035e-08,+0
metal,+0.183029,+47,+0,+7.45058e-08,+0
metal,+0.191719,+47,+0,+4.47035e-08,+0
metal,+0.191744,+47,+0,+7.45058e-08,+0
metal,+0.200434,+47,+0,+0.000327799,+0
metal,+0.200458,+47,+0,+7.45058e-08,+0
metal,+0.209148,+47,+0,+0.000273805,+0
metal,+0.209173,+47,+0,+0.000387218,+0
metal,+0.217863,+47,+0,+0.000430028,+0
metal,+0.217887,+47,+0,+1.3411e-07,+0
metal,+0.226577,+47,+0,+1.19209e-07,+0
metal,+0.226602,+47,+0,+1.3411e-07,+0
metal,+0.235292,+47,+0,+0.000494873,+0
metal,+0.235316,+47,+0,+4.47035e-08,+0
metal,+0.244006,+47,+0,+1.3411e-07,+0
metal,+0.244031,+47,+0,+4.47035e-08,+0
metal,+0.252721,+47,+0,+0.000302703,+0
metal,+0.252745,+47,+0,+4.47035e-08,+0
metal,+0.261435,+47,+0,+7.45058e-08,+0
metal,+0.26146,+47,+0,+4.47035e-08,+0
metal,+0.27015,+47,+0,+0.000487239,+0
metal,+0.270174,+47,+0,+0.000387218,+0
metal,+0.278864,+47,+0,+4.47035e-08,+0
metal,+0.278889,+47,+0,+0.000141392,+0
metal,+0.287579,+47,+0,+0.000273805,+0
metal,+0.287603,+47,+0,+0.000239742,+0
metal,+0.296293,+47,+0,+0.000273805,+0
metal,+0.296318,+47,+0,+1.3411e-07,+0
metal,+0.305008,+47,+0,+0.000499889,+0
metal,+0.305032,+47,+0,+0.000451755,+0
metal,+0.313722,+47,+0,+5.96046e-08,+0
metal,+0.313747,+47,+0,+7.45058e-08,+0
metal,+0.322437,+47,+0,+1.49012e-07,+0
metal,+0.322461,+47,+0,+0.000141392,+0
metal,+0.331151,+47,+0,+0.000327804,+0
metal,+0.331176,+47,+0,+0.000451755,+0
metal,+0.339866,+47,+0,+1.04308e-07,+0
metal,+0.33989,+47,+0,+0.000141392,+0
metal,+0.34858,+47,+0,+5.96046e-08,+0
metal,+0.348605,+47,+0,+0.000239742,+0
metal,+0.357295,+47,+0,+1.49012e-08,+0
metal,+0.357319,+47,+0,+0.000369603,+0
metal,+0.366009,+47,+0,+0.000141392,+0
metal,+0.366034,+47,+0,+5.96046e-08,+0
metal,+0.374724,+47,+0,+0.000369608,+0
metal,+0.374748,+47,+0,+0.000482083,+0
metal,+0.383438,+47,+0,+0.000497391,+0
metal,+0.383463,+47,+0,+0.000499063,+0
metal,+0.392153,+47,+0,+0.000197862,+0
metal,+0.392177,+47,+0,+0.000417247,+0
metal,+0.400867,+47,+0,+0.000327804,+0
metal,+0.400892,+47,+0,+0.000141392,+0
metal,+0.409582,+47,+0,+0.000387219,+0
metal,+0.409606,+47,+0,+1.49012e-08,+0
metal,+0.418296,+47,+0,+0.000387218,+0
metal,+0.418321,+47,+0,+1.19209e-07,+0
metal,+0.427011,+47,+0,+0.000468938,+0
metal,+0.427035,+47,+0,+0.000499897,+0
metal,+0.435725,+47,+0,+0.000141394,+0
metal,+0.43575,+47,+0,+0.000460882,+0
metal,+0.44444,+47,+0,+0.00049989,+0
metal,+0.444464,+47,+0,+0.000302698,+0
metal,+0.453154,+47,+0,+0.000441504,+0
metal,+0.453179,+47,+0,+0.000430028,+0
metal,+0.461869,+47,+0,+0.000499056,+0
metal,+0.461893,+47,+0,+0.000468945,+0
metal,+0.470583,+47,+0,+0.000476004,+0
metal,+0.470608,+47,+0,+0.000417247,+0
metal,+0.479298,+47,+0,+0.00044149,+0
